db,series_code,name_j,name_en,unit_j,unit_en,frequency,category_j,category_en,layer1,layer2,layer3,layer4,layer5,start_of_time_series,end_of_time_series,last_update
MD12,DLTYK209_DLTYDBTTL1,全国計／預金合計／国内銀行,Total/Deposits/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,1,0,0,0,199804,202512,20260128
MD12,DLTYK201_DLTYDBTTL2,全国計／一般預金／国内銀行,Total/Household and Corporations/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,2,0,0,0,199804,202512,20260128
MD12,DLTYK202_DLTYDBTTL3,全国計／要求払預金／国内銀行,Total/Demand Deposits/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,3,0,0,0,199804,202512,20260128
MD12,DLTYK203_DLTYDBTTL4,全国計／定期性預金／国内銀行,Total/Time and Savings Deposits/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,4,0,0,0,199804,202512,20260128
MD12,DLTYK204_DLTYDBTTL41,全国計／その他預金／国内銀行,Total/Other Deposits/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,5,0,0,0,199804,202512,20260128
MD12,DLTYK205_DLTYDBTTL5,全国計／個人預金／国内銀行,Total/Households/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,6,0,0,0,199804,202512,20260128
MD12,DLTYK206_DLTYDBTTL6,全国計／公金預金／国内銀行,Total/Local Governments and Local Public Enterprises/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,7,0,0,0,199804,202512,20260128
MD12,DLTYK207_DLTYDBTTL7,全国計／金融機関預金／国内銀行,Total/Financial Institutions/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,8,0,0,0,199804,202512,20260128
MD12,DLTYK208_DLTYDBTTL71,全国計／政府関係預り金／国内銀行,Total/Central Government/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,9,0,0,0,199804,202512,20260128
MD12,DLTYK210_DLTYDBTTL8,全国計／譲渡性預金／国内銀行,Total/Negotiable Certificates of Deposit/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,10,0,0,0,199804,202512,20260128
MD12,DLTYK235_DLTYDBTTL9,全国計／金融機関保有現金／国内銀行,Total/Vault Cash Held by Financial Institutions/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,11,0,0,0,199804,202512,20260128
MD12,DLTYK213_DLTYDBTTL91,全国計／日本銀行券、貨幣／国内銀行,Total/Banknotes and Coins/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,12,0,0,0,199804,202512,20260128
MD12,DLTYK214_DLTYDBTTL92,全国計／切手手形／国内銀行,Total/Checks and Bills/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,13,0,0,0,199804,202512,20260128
MD12,DLTYK215_DLTYDBTTL14,全国計／貸出金／国内銀行,Total/Loans and Bills Discounted/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,14,0,0,0,199804,202512,20260128
MD12,DLTYK216_DLTYDBTTL10,（更新停止）全国計／割引手形／国内銀行,(discontinued)Total/Bills Discounted/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,15,0,0,0,199804,200009,20171229
MD12,DLTYK217_DLTYDBTTL11,（更新停止）全国計／手形貸付／国内銀行,(discontinued)Total/Loans on Bills/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,16,0,0,0,199804,200009,20171229
MD12,DLTYK218_DLTYDBTTL12,（更新停止）全国計／証書貸付／国内銀行,(discontinued)Total/Loans on Deeds/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,17,0,0,0,199804,200009,20171229
MD12,DLTYK219_DLTYDBTTL13,（更新停止）全国計／当座貸越／国内銀行,(discontinued)Total/Overdrafts/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,18,0,0,0,199804,200009,20171229
MD12,DLTYK209_DLTYDB1TL1,北海道／全国計／預金合計／国内銀行,Hokkaido/Total/Deposits/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,19,0,0,0,199804,202512,20260128
MD12,DLTYK201_DLTYDB1TL2,北海道／全国計／一般預金／国内銀行,Hokkaido/Total/Household and Corporations/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,20,0,0,0,199804,202512,20260128
MD12,DLTYK202_DLTYDB1TL3,北海道／全国計／要求払預金／国内銀行,Hokkaido/Total/Demand Deposits/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,21,0,0,0,199804,202512,20260128
MD12,DLTYK203_DLTYDB1TL4,北海道／全国計／定期性預金／国内銀行,Hokkaido/Total/Time and Savings Deposits/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,22,0,0,0,199804,202512,20260128
MD12,DLTYK204_DLTYDB1TL41,北海道／全国計／その他預金／国内銀行,Hokkaido/Total/Other Deposits/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,23,0,0,0,199804,202512,20260128
MD12,DLTYK205_DLTYDB1TL5,北海道／全国計／個人預金／国内銀行,Hokkaido/Total/Households/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,24,0,0,0,199804,202512,20260128
MD12,DLTYK206_DLTYDB1TL6,北海道／全国計／公金預金／国内銀行,Hokkaido/Total/Local Governments and Local Public Enterprises/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,25,0,0,0,199804,202512,20260128
MD12,DLTYK207_DLTYDB1TL7,北海道／全国計／金融機関預金／国内銀行,Hokkaido/Total/Financial Institutions/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,26,0,0,0,199804,202512,20260128
MD12,DLTYK208_DLTYDB1TL71,北海道／全国計／政府関係預り金／国内銀行,Hokkaido/Total/Central Government/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,27,0,0,0,199804,202512,20260128
MD12,DLTYK210_DLTYDB1TL8,北海道／全国計／譲渡性預金／国内銀行,Hokkaido/Total/Negotiable Certificates of Deposit/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,28,0,0,0,199804,202512,20260128
MD12,DLTYK235_DLTYDB1TL9,北海道／全国計／金融機関保有現金／国内銀行,Hokkaido/Total/Vault Cash Held by Financial Institutions/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,29,0,0,0,199804,202512,20260128
MD12,DLTYK213_DLTYDB1TL91,北海道／全国計／日本銀行券、貨幣／国内銀行,Hokkaido/Total/Banknotes and Coins/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,30,0,0,0,199804,202512,20260128
MD12,DLTYK214_DLTYDB1TL92,北海道／全国計／切手手形／国内銀行,Hokkaido/Total/Checks and Bills/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,31,0,0,0,199804,202512,20260128
MD12,DLTYK215_DLTYDB1TL14,北海道／全国計／貸出金／国内銀行,Hokkaido/Total/Loans and Bills Discounted/Domestically Licensed Banks,億円,100 million yen,MONTHLY,都道府県別預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted by Prefecture (Domestically Licensed Banks)",1,32,0,0,0,199804,202512,20260128
