db,series_code,name_j,name_en,unit_j,unit_en,frequency,category_j,category_en,layer1,layer2,layer3,layer4,layer5,start_of_time_series,end_of_time_series,last_update
MD03,MAS1NES1FCNT,対外資産(純)／資産／総括表／サーベイ,Net Foreign Assets/Assets/Summary Table/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,1,0,0,0,200304,202512,20260213
MD03,MAS1NES1DCAS,国内信用／資産／総括表／サーベイ,Domestic Claims/Assets/Summary Table/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,2,0,0,0,200304,202512,20260213
MD03,MAS1NES1CGNT,＿政府向け信用(純)／資産／総括表／サーベイ,_Net Claims on General Government excluding Local Governments/Assets/Summary Table/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,3,0,0,0,200304,202512,20260213
MD03,MAS1NES1OFAS,＿その他金融機関向け信用／資産／総括表／サーベイ,_Claims on Other Financial Corporations/Assets/Summary Table/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,4,0,0,0,200304,202512,20260213
MD03,MAS1NES1LGAS,＿地方公共団体向け信用／資産／総括表／サーベイ,_Claims on Local Governments/Assets/Summary Table/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,5,0,0,0,200304,202512,20260213
MD03,MAS1NES1OSAS,＿その他部門向け信用／資産／総括表／サーベイ,_Claims on Other Sectors/Assets/Summary Table/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,6,0,0,0,200304,202512,20260213
MD03,MAS1NES1MOLI,通貨（Ｍ１）／負債／総括表／サーベイ,Money (M1)/Liabilities/Summary Table/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,7,0,0,0,200304,202512,20260213
MD03,MAS1NES1CCLI,＿現金通貨／負債／総括表／サーベイ,_Currency in Circulation/Liabilities/Summary Table/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,8,0,0,0,200304,202512,20260213
MD03,MAS1NES1DMLI,＿預金通貨／負債／総括表／サーベイ,_Deposit Money/Liabilities/Summary Table/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,9,0,0,0,200304,202512,20260213
MD03,MAS1NES1QCLI,準通貨＋ＣＤ／負債／総括表／サーベイ,Quasi-money and CDs/Liabilities/Summary Table/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,10,0,0,0,200304,202512,20260213
MD03,MAS1NES1OINT,その他負債(純)／負債／総括表／サーベイ,Other Items (Net)/Liabilities/Summary Table/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,11,0,0,0,200304,202512,20260213
MD03,MAS1NES2FCAS,対外資産／資産／中央銀行勘定／サーベイ,Claims on Nonresidents/Assets/Accounts of the Central Bank/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,12,0,0,0,200304,202512,20260213
MD03,MAS1NES2CGAS,政府向け信用／資産／中央銀行勘定／サーベイ,Claims on General Government excluding Local Governments/Assets/Accounts of the Central Bank/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,13,0,0,0,200304,202512,20260213
MD03,MAS1NES2DIAS,預金取扱機関向け信用／資産／中央銀行勘定／サーベイ,Claims on Other Depository Corporations/Assets/Accounts of the Central Bank/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,14,0,0,0,200304,202512,20260213
MD03,MAS1NES2OFAS,その他金融機関向け信用／資産／中央銀行勘定／サーベイ,Claims on Other Financial Corporations/Assets/Accounts of the Central Bank/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,15,0,0,0,200304,202512,20260213
MD03,MAS1NES2OSAS,その他部門向け信用／資産／中央銀行勘定／サーベイ,Claims on Other Sectors/Assets/Accounts of the Central Bank/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,16,0,0,0,200304,202512,20260213
MD03,MAS1NES2MBLI,マネタリーベース／負債／中央銀行勘定／サーベイ,Monetary Base/Liabilities/Accounts of the Central Bank/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,17,0,0,0,200304,202512,20260213
MD03,MAS1NES2BCLI,＿現金通貨発行高／負債／中央銀行勘定／サーベイ,_Currency in Circulation/Liabilities/Accounts of the Central Bank/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,18,0,0,0,200304,202512,20260213
MD03,MAS1NES2CALI,＿日銀当座預金／負債／中央銀行勘定／サーベイ,_Current Account Balances/Liabilities/Accounts of the Central Bank/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,19,0,0,0,200304,202512,20260213
MD03,MAS1NES2FCLI,対外負債／負債／中央銀行勘定／サーベイ,Liabilities to Nonresidents/Liabilities/Accounts of the Central Bank/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,20,0,0,0,200304,202512,20260213
MD03,MAS1NES2CGLI,政府からの信用／負債／中央銀行勘定／サーベイ,Liabilities to Central Government/Liabilities/Accounts of the Central Bank/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,21,0,0,0,200304,202512,20260213
MD03,MAS1NES2OINT,その他負債(純)／負債／中央銀行勘定／サーベイ,Other Items (Net)/Liabilities/Accounts of the Central Bank/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,22,0,0,0,200304,202512,20260213
MD03,MAS1NES3FCAS,対外資産／資産／預金取扱機関勘定／サーベイ,Claims on Nonresidents/Assets/Accounts of Other Depository Corporations/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,23,0,0,0,200304,202512,20260213
MD03,MAS1NES3CBAS,中央銀行向け信用／資産／預金取扱機関勘定／サーベイ,Claims on Central Bank/Assets/Accounts of Other Depository Corporations/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,24,0,0,0,200304,202512,20260213
MD03,MAS1NES3CGAS,政府向け信用／資産／預金取扱機関勘定／サーベイ,Claims on General Government excluding Local Governments/Assets/Accounts of Other Depository Corporations/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,25,0,0,0,200304,202512,20260213
MD03,MAS1NES3OFAS,その他金融機関向け信用／資産／預金取扱機関勘定／サーベイ,Claims on Other Financial Corporations/Assets/Accounts of Other Depository Corporations/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,26,0,0,0,200304,202512,20260213
MD03,MAS1NES3LGAS,地方公共団体向け信用／資産／預金取扱機関勘定／サーベイ,Claims on Local Governments/Assets/Accounts of Other Depository Corporations/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,27,0,0,0,200304,202512,20260213
MD03,MAS1NES3OSAS,その他部門向け信用／資産／預金取扱機関勘定／サーベイ,Claims on Other Sectors/Assets/Accounts of Other Depository Corporations/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,28,0,0,0,200304,202512,20260213
MD03,MAS1NES3SKAS,＿うち株式／資産／預金取扱機関勘定／サーベイ,_of which: Shares/Claims on Other Sectors/Assets/Accounts of Other Depository Corporations/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,29,0,0,0,200304,202512,20260213
MD03,MAS1NES3DMLI,預金通貨／負債／預金取扱機関勘定／サーベイ,Deposit Money/Liabilities/Accounts of Other Depository Corporations/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,30,0,0,0,200304,202512,20260213
MD03,MAS1NES3QCLI,準通貨＋ＣＤ／負債／預金取扱機関勘定／サーベイ,Quasi-money and CDs/Liabilities/Accounts of Other Depository Corporations/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,31,0,0,0,200304,202512,20260213
MD03,MAS1NES3FCLI,対外負債／負債／預金取扱機関勘定／サーベイ,Liabilities to Nonresidents/Liabilities/Accounts of Other Depository Corporations/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,32,0,0,0,200304,202512,20260213
MD03,MAS1NES3CBLI,中央銀行からの信用／負債／預金取扱機関勘定／サーベイ,Liabilities to Central Bank/Liabilities/Accounts of Other Depository Corporations/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,33,0,0,0,200304,202512,20260213
MD03,MAS1NES3CGLI,政府からの信用／負債／預金取扱機関勘定／サーベイ,Liabilities to Central Government/Liabilities/Accounts of Other Depository Corporations/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,34,0,0,0,200304,202512,20260213
MD03,MAS1NES3OINT,その他負債(純)／負債／預金取扱機関勘定／サーベイ,Other Items (Net)/Liabilities/Accounts of Other Depository Corporations/Monetary Survey,億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,1,35,0,0,0,200304,202512,20260213
MD03,MASV4NA1,（更新停止）対外資産（純）／資産／総括表／サーベイ（2008年3月まで）,(discontinued)Foreign Assets (Net)/Assets/Summary Table/Monetary Survey (from April 1998 to March 2008),億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,2,1,0,0,0,199804,200803,20171229
MD03,MASV4NA2,（更新停止）国内信用／資産／総括表／サーベイ（2008年3月まで）,(discontinued)Domestic Credit/Assets/Summary Table/Monetary Survey (from April 1998 to March 2008),億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,2,2,0,0,0,199804,200803,20171229
MD03,MASV4NA3,（更新停止）＿政府向け信用（純）／資産／総括表／サーベイ（2008年3月まで）,(discontinued)_Claims on Government (Net)/Assets/Summary Table/Monetary Survey (from April 1998 to March 2008),億円,100 million yen,MONTHLY,マネタリーサーベイ,Monetary Survey,2,3,0,0,0,199804,200803,20171229
