db,series_code,name_j,name_en,unit_j,unit_en,frequency,category_j,category_en,layer1,layer2,layer3,layer4,layer5,start_of_time_series,end_of_time_series,last_update
MD02,MAM1NAM2M2MO,Ｍ２／平／マネーストック,M2/Average Amounts Outstanding/Money Stock,億円,100 million yen,MONTHLY,マネーストック,Money Stock,1,1,0,0,0,200304,202601,20260210
MD02,MAM1NAM3M3MO,Ｍ３／平／マネーストック,M3/Average Amounts Outstanding/Money Stock,億円,100 million yen,MONTHLY,マネーストック,Money Stock,1,2,0,0,0,200304,202601,20260210
MD02,MAM1NAM3M1MO,＿Ｍ１／平／マネーストック,_M1/Average Amounts Outstanding/Money Stock,億円,100 million yen,MONTHLY,マネーストック,Money Stock,1,3,0,0,0,200304,202601,20260210
MD02,MAM1NAM3CCMO,＿＿現金通貨／平／マネーストック,__Currency in Circulation/Average Amounts Outstanding/Money Stock,億円,100 million yen,MONTHLY,マネーストック,Money Stock,1,4,0,0,0,200304,202601,20260210
MD02,MAM1NAM3DMMO,＿＿預金通貨／平／マネーストック,__Deposit Money/Average Amounts Outstanding/Money Stock,億円,100 million yen,MONTHLY,マネーストック,Money Stock,1,5,0,0,0,200304,202601,20260210
MD02,MAM1NAM3DMEP,＿＿＿一般法人・預金通貨／平／マネーストック,___Corporations/Deposit Money/Average Amounts Outstanding/Money Stock,億円,100 million yen,MONTHLY,マネーストック,Money Stock,1,6,0,0,0,200304,202512,20260210
MD02,MAM1NAM3DMPN,＿＿＿個人・預金通貨／平／マネーストック,___Households/Deposit Money/Average Amounts Outstanding/Money Stock,億円,100 million yen,MONTHLY,マネーストック,Money Stock,1,7,0,0,0,200304,202512,20260210
MD02,MAM1NAM3QMMO,＿準通貨／平／マネーストック,_Quasi-money/Average Amounts Outstanding/Money Stock,億円,100 million yen,MONTHLY,マネーストック,Money Stock,1,8,0,0,0,200304,202601,20260210
MD02,MAM1NAM3QMEP,＿＿＿一般法人・準通貨／平／マネーストック,___Corporations/Quasi-money/Average Amounts Outstanding/Money Stock,億円,100 million yen,MONTHLY,マネーストック,Money Stock,1,9,0,0,0,200304,202512,20260210
MD02,MAM1NAM3QMPN,＿＿＿個人・準通貨／平／マネーストック,___Households/Quasi-money/Average Amounts Outstanding/Money Stock,億円,100 million yen,MONTHLY,マネーストック,Money Stock,1,10,0,0,0,200304,202512,20260210
MD02,MAM1NAM3CDMO,＿ＣＤ／平／マネーストック,_Certificates of Deposit (CDs)/Average Amounts Outstanding/Money Stock,億円,100 million yen,MONTHLY,マネーストック,Money Stock,1,11,0,0,0,200304,202601,20260210
