db,series_code,name_j,name_en,unit_j,unit_en,frequency,category_j,category_en,layer1,layer2,layer3,layer4,layer5,start_of_time_series,end_of_time_series,last_update
LA04,DLCM02,コミットメントライン/契約先数,Commitment Lines/Number of corporate clients with commitment line contracts,先,Number of corporate clients,MONTHLY,コミットメントライン契約額、利用額,Commitment Lines Extended by Japanese Banks,1,1,0,0,0,200101,202512,20260130
LA04,DLCM01,コミットメントライン/契約額,Commitment Lines/Amounts outstanding of commitment lines contracts,億円,100 million yen,MONTHLY,コミットメントライン契約額、利用額,Commitment Lines Extended by Japanese Banks,1,2,0,0,0,200101,202512,20260130
LA04,DLCM04,コミットメントライン/利用先数,Commitment Lines/Number of corporate clients using a commitment line,先,Number of corporate clients,MONTHLY,コミットメントライン契約額、利用額,Commitment Lines Extended by Japanese Banks,1,3,0,0,0,200101,202512,20260130
LA04,DLCM03,コミットメントライン/利用額,Commitment Lines/Amounts outstanding of commitment lines contracts,億円,100 million yen,MONTHLY,コミットメントライン契約額、利用額,Commitment Lines Extended by Japanese Banks,1,4,0,0,0,200101,202512,20260130
