db,series_code,name_j,name_en,unit_j,unit_en,frequency,category_j,category_en,layer1,layer2,layer3,layer4,layer5,start_of_time_series,end_of_time_series,last_update
OB01,MA03021S0009,ストック表／対国債整理基金長期国債売現先残高（ｋ）,Stock Table/Sales of JGBs to the Government Debt Consolidation Fund under Repurchase Agreements (k),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,1,11,0,0,0,200404,202601,20260206
OB01,MA03021S0010,ストック表／対財政融資資金長期国債売現先残高（ｌ）,Stock Table/Sales of JGBs to the Fiscal Loan Fund under Repurchase Agreements (l),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,1,12,0,0,0,200404,202601,20260206
OB01,MA03021F0001,フロー表／政府短期証券引受残高増減額（ｍ）,Flow Table/Underwriting of FBs (change in the amount outstanding) (m),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,1,0,0,0,200404,202601,20260206
OB01,MA03021F0002,フロー表／政府短期証券引受残高増減額／引受額（ｎ）,Flow Table/Underwriting of FBs (change in the amount outstanding) /Underwriting (n),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,2,0,0,0,200404,202601,20260206
OB01,MA03021F0003,フロー表／政府短期証券引受残高増減額／償還額（-）（ｏ）,Flow Table/Underwriting of FBs (change in the amount outstanding) /Redemption(-)  (o),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,3,0,0,0,200404,202601,20260206
OB01,MA03021F0004,フロー表／割引短期国債借換引受残高増減額（ｐ）,Flow Table/Underwriting of TBs (change in the amount outstanding)  (p),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,4,0,0,0,200404,202601,20260206
OB01,MA03021F0005,フロー表／割引短期国債借換引受残高増減額／引受額（ｑ）,Flow Table/Underwriting of TBs (change in the amount outstanding) /Underwriting (q),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,5,0,0,0,200404,202601,20260206
OB01,MA03021F0006,フロー表／割引短期国債借換引受残高増減額／償還額（-）（ｒ）,Flow Table/Underwriting of TBs (change in the amount outstanding) /Redemption(-) (r),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,6,0,0,0,200404,202601,20260206
OB01,MA03021F0007,フロー表／対国債整理基金政府短期証券買入残高増減額（ｓ）,Flow Table/Outright Purchases of FBs from the Government Debt Consolidation Fund (change in the amount outstanding)  (s),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,7,0,0,0,200404,202601,20260206
OB01,MA03021F0008,フロー表／対国債整理基金政府短期証券買入残高増減額／買入額（ｔ）,Flow Table/Outright Purchases of FBs from the Government Debt Consolidation Fund (change in the amount outstanding) /Purchases (t),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,8,0,0,0,200404,202601,20260206
OB01,MA03021F0009,フロー表／対国債整理基金政府短期証券買入残高増減額／償還額（-）（ｕ）,Flow Table/Outright Purchases of FBs from the Government Debt Consolidation Fund (change in the amount outstanding) /Redemption(-) (u),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,9,0,0,0,200404,202601,20260206
OB01,MA03021F0010,フロー表／対財政融資資金政府短期証券買入残高増減額（ｖ）,Flow Table/Outright Purchases of FBs from the Fiscal Loan Fund  (change in the amount outstanding) (v),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,10,0,0,0,200404,202601,20260206
OB01,MA03021F0011,フロー表／対財政融資資金政府短期証券買入残高増減額／買入額（ｗ）,Flow Table/Outright Purchases of FBs from the Fiscal Loan Fund  (change in the amount outstanding) /Purchases (w),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,11,0,0,0,200404,202601,20260206
OB01,MA03021F0012,フロー表／対財政融資資金政府短期証券買入残高増減額／償還額（-）（ｘ）,Flow Table/Outright Purchases of FBs from the Fiscal Loan Fund  (change in the amount outstanding) /Redemption(-) (x),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,12,0,0,0,200404,202601,20260206
OB01,MA03021F0031,フロー表／対国債整理基金政府短期証券・割引短期国債売却残高増減額（ｙ）,Flow Table/Outright Sales of FBs and TBs to the Government Debt Consolidation Fund (change in the amount outstanding) (y),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,13,0,0,0,200902,202601,20260206
OB01,MA03021F0032,フロー表／対国債整理基金政府短期証券・割引短期国債売却残高増減額／売却額（ｚ）,Flow Table/Outright Sales of FBs and TBs to the Government Debt Consolidation Fund (change in the amount outstanding) /Sales (z),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,14,0,0,0,200902,202601,20260206
OB01,MA03021F0033,フロー表／対国債整理基金政府短期証券・割引短期国債売却残高増減額／償還額（-）（Ａ）,Flow Table/Outright Sales of FBs and TBs to the Government Debt Consolidation Fund (change in the amount outstanding) /Redemption(-) (A),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,15,0,0,0,200902,202601,20260206
OB01,MA03021F0034,フロー表／対財政融資資金政府短期証券・割引短期国債売却残高増減額（Ｂ）,Flow Table/Outright Sales of FBs and TBs to the Fiscal Loan Fund  (change in the amount outstanding) (B),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,16,0,0,0,200902,202601,20260206
OB01,MA03021F0035,フロー表／対財政融資資金政府短期証券・割引短期国債売却残高増減額／売却額（Ｃ）,Flow Table/Outright Sales of FBs and TBs to the Fiscal Loan Fund  (change in the amount outstanding) /Sales (C),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,17,0,0,0,200902,202601,20260206
OB01,MA03021F0036,フロー表／対財政融資資金政府短期証券・割引短期国債売却残高増減額／償還額（-）（Ｄ）,Flow Table/Outright Sales of FBs and TBs to the Fiscal Loan Fund  (change in the amount outstanding) /Redemption(-) (D),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,18,0,0,0,200902,202601,20260206
OB01,MA03021F0013,（更新停止）フロー表／対国債整理基金政府短期証券売却残高増減額（2009年1月まで）（Ｅ）,(Discontinued) Flow Table/Outright Sales of FBs to the Government Debt Consolidation Fund (change in the amount outstanding)(through January 2009) (E),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,19,0,0,0,200404,200901,20171229
OB01,MA03021F0014,（更新停止）フロー表／対国債整理基金政府短期証券売却残高増減額／売却額（2009年1月まで）（Ｆ）,(Discontinued) Flow Table/Outright Sales of FBs to the Government Debt Consolidation Fund (change in the amount outstanding) /Sales(through January 2009) (F),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,20,0,0,0,200404,200901,20171229
OB01,MA03021F0015,（更新停止）フロー表／対国債整理基金政府短期証券売却残高増減額／償還額（-）（2009年1月まで）（Ｇ）,(Discontinued) Flow Table/Outright Sales of FBs to the Government Debt Consolidation Fund (change in the amount outstanding) /Redemption(-)(through January 2009) (G),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,21,0,0,0,200404,200901,20171229
OB01,MA03021F0016,（更新停止）フロー表／対財政融資資金政府短期証券売却残高増減額（2009年1月まで）（Ｈ）,(Discontinued) Flow Table/Outright Sales of FBs to the Fiscal Loan Fund  (change in the amount outstanding)(through January 2009) (H),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,22,0,0,0,200404,200901,20171229
OB01,MA03021F0017,（更新停止）フロー表／対財政融資資金政府短期証券売却残高増減額／売却額（2009年1月まで）（Ｉ）,(Discontinued) Flow Table/Outright Sales of FBs to the Fiscal Loan Fund  (change in the amount outstanding) /Sales(through January 2009) (I),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,23,0,0,0,200404,200901,20171229
OB01,MA03021F0018,（更新停止）フロー表／対財政融資資金政府短期証券売却残高増減額／償還額（-）（2009年1月まで）（Ｊ）,(Discontinued) Flow Table/Outright Sales of FBs to the Fiscal Loan Fund  (change in the amount outstanding) /Redemption(-)(through January 2009) (J),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,24,0,0,0,200404,200901,20171229
OB01,MA03021F0019,（更新停止）フロー表／対国債整理基金割引短期国債売却残高増減額（2009年1月まで）（Ｋ）,(Discontinued) Flow Table/Outright Sales of TBs to the Government Debt Consolidation Fund (change in the amount outstanding)(through January 2009) (K),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,25,0,0,0,200404,200901,20171229
OB01,MA03021F0020,（更新停止）フロー表／対国債整理基金割引短期国債売却残高増減額／売却額（2009年1月まで）（Ｌ）,(Discontinued) Flow Table/Outright Sales of TBs to the Government Debt Consolidation Fund (change in the amount outstanding) /Sales(through January 2009) (L),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,26,0,0,0,200404,200901,20171229
OB01,MA03021F0021,（更新停止）フロー表／対国債整理基金割引短期国債売却残高増減額／償還額（-）（2009年1月まで）（Ｍ）,(Discontinued) Flow Table/Outright Sales of TBs to the Government Debt Consolidation Fund (change in the amount outstanding) /Redemption(-)(through January 2009) (M),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,27,0,0,0,200404,200901,20171229
OB01,MA03021F0022,（更新停止）フロー表／対財政融資資金割引短期国債売却残高増減額（2009年1月まで）（Ｎ）,(Discontinued) Flow Table/Outright Sales of TBs to the Fiscal Loan Fund  (change in the amount outstanding)(through January 2009) (N),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,28,0,0,0,200404,200901,20171229
OB01,MA03021F0023,（更新停止）フロー表／対財政融資資金割引短期国債売却残高増減額／売却額（2009年1月まで）（Ｏ）,(Discontinued) Flow Table/Outright Sales of TBs to the Fiscal Loan Fund  (change in the amount outstanding) /Sales(through January 2009) (O),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,29,0,0,0,200404,200901,20171229
OB01,MA03021F0024,（更新停止）フロー表／対財政融資資金割引短期国債売却残高増減額／償還額（-）（2009年1月まで）（Ｐ）,(Discontinued) Flow Table/Outright Sales of TBs to the Fiscal Loan Fund  (change in the amount outstanding) /Redemption(-)(through January 2009) (P),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,30,0,0,0,200404,200901,20171229
OB01,MA03021F0025,フロー表／対国債整理基金長期国債売現先残高増減額（Q）,Flow Table/Sales of JGBs to the Government Debt Consolidation Fund under Repurchase Agreements  (change in the amount outstanding) (Q),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,31,0,0,0,200404,202601,20260206
OB01,MA03021F0026,フロー表／対国債整理基金長期国債売現先残高増減額／買戻条件付売却額（R）,Flow Table/Sales of JGBs to the Government Debt Consolidation Fund under Repurchase Agreements  (change in the amount outstanding) /Sales under Repurchase Agreements (R),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,32,0,0,0,200404,202601,20260206
OB01,MA03021F0027,フロー表／対国債整理基金長期国債売現先残高増減額／買戻額（-）（S）,Flow Table/Sales of JGBs to the Government Debt Consolidation Fund under Repurchase Agreements  (change in the amount outstanding) /Repurchases(-) (S),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,33,0,0,0,200404,202601,20260206
OB01,MA03021F0028,フロー表／対財政融資資金長期国債売現先残高増減額（T）,Flow Table/Sales of JGBs to the Fiscal Loan Fund under Repurchase Agreements  (change in the amount outstanding) (T),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,34,0,0,0,200404,202601,20260206
OB01,MA03021F0029,フロー表／対財政融資資金長期国債売現先残高増減額／買戻条件付売却額（U）,Flow Table/Sales of JGBs to the Fiscal Loan Fund under Repurchase Agreements  (change in the amount outstanding) /Sales under Repurchase Agreements (U),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,35,0,0,0,200404,202601,20260206
OB01,MA03021F0030,フロー表／対財政融資資金長期国債売現先残高増減額／買戻額（-）（V）,Flow Table/Sales of JGBs to the Fiscal Loan Fund under Repurchase Agreements  (change in the amount outstanding) /Repurchases(-) (V),億円,100 million yen,MONTHLY,日本銀行の対政府取引,BOJ's Transactions with the Government,2,36,0,0,0,200404,202601,20260206
