db,series_code,name_j,name_en,unit_j,unit_en,frequency,category_j,category_en,layer1,layer2,layer3,layer4,layer5,start_of_time_series,end_of_time_series,last_update
MD08,MACAB1011,日銀当預残高／都市銀行／準備預金残高(A)／平均残高,BOJ Current Account Balances/City banks/Reserve balances (A)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,1,0,0,0,200501,202601,20260218
MD08,MACAB1012,日銀当預残高／都市銀行／所要準備額(B)／平均残高,BOJ Current Account Balances/City banks/Required reserves (B)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,2,0,0,0,200501,202601,20260218
MD08,MACAB1013,日銀当預残高／都市銀行／超過準備額(A-B)／平均残高,BOJ Current Account Balances/City banks/Excess reserves (A-B)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,3,0,0,0,200501,202601,20260218
MD08,MACAB1021,日銀当預残高／地方銀行／準備預金残高(A)／平均残高,BOJ Current Account Balances/Regional banks/Reserve balances (A)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,4,0,0,0,200501,202601,20260218
MD08,MACAB1022,日銀当預残高／地方銀行／所要準備額(B)／平均残高,BOJ Current Account Balances/Regional banks/Required reserves (B)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,5,0,0,0,200501,202601,20260218
MD08,MACAB1023,日銀当預残高／地方銀行／超過準備額(A-B)／平均残高,BOJ Current Account Balances/Regional banks/Excess reserves (A-B)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,6,0,0,0,200501,202601,20260218
MD08,MACAB1031,日銀当預残高／第二地銀協加盟行／準備預金残高(A)／平均残高,BOJ Current Account Balances/Regional banks II/Reserve balances (A)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,7,0,0,0,200501,202601,20260218
MD08,MACAB1032,日銀当預残高／第二地銀協加盟行／所要準備額(B)／平均残高,BOJ Current Account Balances/Regional banks II/Required reserves (B)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,8,0,0,0,200501,202601,20260218
MD08,MACAB1033,日銀当預残高／第二地銀協加盟行／超過準備額(A-B)／平均残高,BOJ Current Account Balances/Regional banks II/Excess reserves (A-B)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,9,0,0,0,200501,202601,20260218
MD08,MACAB1041,日銀当預残高／外国銀行／準備預金残高(A)／平均残高,BOJ Current Account Balances/Foreign banks/Reserve balances (A)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,10,0,0,0,200501,202601,20260218
MD08,MACAB1042,日銀当預残高／外国銀行／所要準備額(B)／平均残高,BOJ Current Account Balances/Foreign banks/Required reserves (B)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,11,0,0,0,200501,202601,20260218
MD08,MACAB1043,日銀当預残高／外国銀行／超過準備額(A-B)／平均残高,BOJ Current Account Balances/Foreign banks/Excess reserves (A-B)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,12,0,0,0,200501,202601,20260218
MD08,MACAB1051,日銀当預残高／信託銀行／準備預金残高(A)／平均残高,BOJ Current Account Balances/Trust banks/Reserve balances (A)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,13,0,0,0,200501,202601,20260218
MD08,MACAB1052,日銀当預残高／信託銀行／所要準備額(B)／平均残高,BOJ Current Account Balances/Trust banks/Required reserves (B)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,14,0,0,0,200501,202601,20260218
MD08,MACAB1053,日銀当預残高／信託銀行／超過準備額(A-B)／平均残高,BOJ Current Account Balances/Trust banks/Excess reserves (A-B)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,15,0,0,0,200501,202601,20260218
MD08,MACAB1171,日銀当預残高／その他準備預金制度適用先／準備預金残高(A)／平均残高,BOJ Current Account Balances/Other institutions subject to the reserve requirement/Reserve balances (A)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,16,0,0,0,200501,202601,20260218
MD08,MACAB1172,日銀当預残高／その他準備預金制度適用先／所要準備額(B)／平均残高,BOJ Current Account Balances/Other institutions subject to the reserve requirement/Required reserves (B)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,17,0,0,0,200501,202601,20260218
MD08,MACAB1173,日銀当預残高／その他準備預金制度適用先／超過準備額(A-B)／平均残高,BOJ Current Account Balances/Other institutions subject to the reserve requirement/Excess reserves (A-B)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,18,0,0,0,200501,202601,20260218
MD08,MACAB1181,日銀当預残高／準備預金制度適用先合計／準備預金残高(C)／平均残高,BOJ Current Account Balances/Subtotal of institutions subject to the reserve requirement/Reserve balances (C)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,19,0,0,0,200501,202601,20260218
MD08,MACAB1182,日銀当預残高／準備預金制度適用先合計／所要準備額(D)／平均残高,BOJ Current Account Balances/Subtotal of institutions subject to the reserve requirement/Required reserves (D)/Average amounts outstanding,億円,100 million yen,MONTHLY,業態別の日銀当座預金残高,BOJ Current Account Balances by Sector,1,20,0,0,0,200501,202601,20260218
