db,series_code,name_j,name_en,unit_j,unit_en,frequency,category_j,category_en,layer1,layer2,layer3,layer4,layer5,start_of_time_series,end_of_time_series,last_update
MD14,DLDTK_DLDT2FODBE,末残高/(1)総合,Amounts Outstanding/(1) Total,億円,100 million yen,MONTHLY,定期預金の残高および新規受入高,Time Deposits: Amounts Outstanding and New Deposits by Maturity,1,1,0,0,0,199310,202512,20260206
MD14,DLDTK_DLDT2FODBE1,1か月以上2か月未満/末残高/(1)総合,1 Month or More and Less than 2 Months/Amounts Outstanding/(1) Total,億円,100 million yen,MONTHLY,定期預金の残高および新規受入高,Time Deposits: Amounts Outstanding and New Deposits by Maturity,1,2,0,0,0,199310,202512,20260206
MD14,DLDTK_DLDT2FODBE2,2か月以上3か月未満/末残高/(1)総合,2 Months or More and Less than 3 Months/Amounts Outstanding/(1) Total,億円,100 million yen,MONTHLY,定期預金の残高および新規受入高,Time Deposits: Amounts Outstanding and New Deposits by Maturity,1,3,0,0,0,199310,202512,20260206
MD14,DLDTK_DLDT2FODBE3,3か月以上6か月未満/末残高/(1)総合,3 Months or More and Less than 6 Months/Amounts Outstanding/(1) Total,億円,100 million yen,MONTHLY,定期預金の残高および新規受入高,Time Deposits: Amounts Outstanding and New Deposits by Maturity,1,4,0,0,0,199310,202512,20260206
MD14,DLDTK_DLDT2FODBE4,6か月以上1年未満/末残高/(1)総合,6 Months or More and Less than 1 Year/Amounts Outstanding/(1) Total,億円,100 million yen,MONTHLY,定期預金の残高および新規受入高,Time Deposits: Amounts Outstanding and New Deposits by Maturity,1,5,0,0,0,199310,202512,20260206
MD14,DLDTK_DLDT2FODBE5,1年以上2年未満/末残高/(1)総合,1 Year or More and Less than 2 Years/Amounts Outstanding/(1) Total,億円,100 million yen,MONTHLY,定期預金の残高および新規受入高,Time Deposits: Amounts Outstanding and New Deposits by Maturity,1,6,0,0,0,199310,202512,20260206
MD14,DLDTK_DLDT2FODBE6,2年以上3年未満/末残高/(1)総合,2 Years or More and Less than 3 Years/Amounts Outstanding/(1) Total,億円,100 million yen,MONTHLY,定期預金の残高および新規受入高,Time Deposits: Amounts Outstanding and New Deposits by Maturity,1,7,0,0,0,199310,202512,20260206
MD14,DLDTK_DLDT2FODBE7,3年以上4年未満/末残高/(1)総合,3 Years or More and Less than 4 Years/Amounts Outstanding/(1) Total,億円,100 million yen,MONTHLY,定期預金の残高および新規受入高,Time Deposits: Amounts Outstanding and New Deposits by Maturity,1,8,0,0,0,199310,202512,20260206
MD14,DLDTK_DLDT2FODBE9,4年以上5年未満/末残高/(1)総合,4 Years or More and Less than 5 Years/Amounts Outstanding/(1) Total,億円,100 million yen,MONTHLY,定期預金の残高および新規受入高,Time Deposits: Amounts Outstanding and New Deposits by Maturity,1,9,0,0,0,199310,202512,20260206
MD14,DLDTK_DLDT2FODBE91,5年以上6年未満/末残高/(1)総合,5 Years or More and Less than 6 Years/Amounts Outstanding/(1) Total,億円,100 million yen,MONTHLY,定期預金の残高および新規受入高,Time Deposits: Amounts Outstanding and New Deposits by Maturity,1,10,0,0,0,199410,202512,20260206
