db,series_code,name_j,name_en,unit_j,unit_en,frequency,category_j,category_en,layer1,layer2,layer3,layer4,layer5,start_of_time_series,end_of_time_series,last_update
MD11,DLCDBEDBDTTO,預金合計／末残／銀行勘定／国内銀行,Total Deposits/End of Period/Banking Accounts/Domestically Licensed Banks,億円,100 million yen,MONTHLY,預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted",1,1,0,0,0,199804,202512,20260129
MD11,DLCDBEDBDTMO,一般公金預金計／末残／銀行勘定／国内銀行,Entities other than Financial Institutions and Central Government/End of Period/Banking Accounts/Domestically Licensed Banks,億円,100 million yen,MONTHLY,預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted",1,2,0,0,0,199804,202512,20260129
MD11,DLCDBEDBDTEP,一般公金預金計／一般法人／末残／銀行勘定／国内銀行,Entities other than Financial Institutions and Central Government/Corporations/End of Period/Banking Accounts/Domestically Licensed Banks,億円,100 million yen,MONTHLY,預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted",1,3,0,0,0,199804,202512,20260129
MD11,DLCDBEDBDTPN,一般公金預金計／個人／末残／銀行勘定／国内銀行,Entities other than Financial Institutions and Central Government/Households/End of Period/Banking Accounts/Domestically Licensed Banks,億円,100 million yen,MONTHLY,預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted",1,4,0,0,0,199804,202512,20260129
MD11,DLCDBEDBDTRO,一般公金預金計／公金／末残／銀行勘定／国内銀行,Entities other than Financial Institutions and Central Government/Local Governments and Local Public Enterprises/End of Period/Banking Accounts/Domestically Licensed Banks,億円,100 million yen,MONTHLY,預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted",1,5,0,0,0,199804,202512,20260129
MD11,DLCDBEDBDDMO,一般公金預金計／要求払預金／末残／銀行勘定／国内銀行,Entities other than Financial Institutions and Central Government/Demand Deposits/End of Period/Banking Accounts/Domestically Licensed Banks,億円,100 million yen,MONTHLY,預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted",1,6,0,0,0,199804,202512,20260129
MD11,DLCDBEDBDDEP,一般公金預金計／要求払預金／一般法人／末残／銀行勘定／国内銀行,Entities other than Financial Institutions and Central Government/Demand Deposits/Corporations/End of Period/Banking Accounts/Domestically Licensed Banks,億円,100 million yen,MONTHLY,預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted",1,7,0,0,0,199804,202512,20260129
MD11,DLCDBEDBDDPN,一般公金預金計／要求払預金／個人／末残／銀行勘定／国内銀行,Entities other than Financial Institutions and Central Government/Demand Deposits/Households/End of Period/Banking Accounts/Domestically Licensed Banks,億円,100 million yen,MONTHLY,預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted",1,8,0,0,0,199804,202512,20260129
MD11,DLCDBEDBDDRO,一般公金預金計／要求払預金／公金／末残／銀行勘定／国内銀行,Entities other than Financial Institutions and Central Government/Demand Deposits/Local Governments and Local Public Enterprises/End of Period/Banking Accounts/Domestically Licensed Banks,億円,100 million yen,MONTHLY,預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted",1,9,0,0,0,199804,202512,20260129
MD11,DLCDBEDBTSMO,一般公金預金計／定期性預金／末残／銀行勘定／国内銀行,Entities other than Financial Institutions and Central Government/Time and Savings Deposits/End of Period/Banking Accounts/Domestically Licensed Banks,億円,100 million yen,MONTHLY,預金・現金・貸出金,"Deposits, Vault Cash, and Loans and Bills Discounted",1,10,0,0,0,199804,202512,20260129
